INPUT:story	INPUT:system	INPUT:content_plan_id	OUTPUT:category	GOLDEN:category	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
Tom wanted to be a doctor. He decided to try out for a local college. He started working on a few months. He started to feel confident. Eventually he became a great doctor.	plan-and-write	7	5				https://toloka.yandex.ru/task/32262391/0001ec48f7--62296553839fdc6ec429dabe	154a3eaf-4760-4265-908b-162897822e4f	0001ec48f7--62296553839fdc6ec429dabe	fb38e543df5ae69714bfc86abeb62fd0	APPROVED	2022-03-10T02:41:23.973
The two young women had just finished working at the local factory and were walking back to their respective homes, when they were approached by a strange man named Joe. He asked for Rochelle, and she obliged him by walking up to the car to be driven away by the man. The two women arrived home to find their house locked and an intruder in the house. Rochelle and Joe ran outside and discovered that the intruder was Joe. They began fighting until the police arrived and shot Joe. Rochelle and her mother arrived back at their home and discovered her mother had been shot to death and that her father had been killed. The family was very upset.	scratchplot	36	5				https://toloka.yandex.ru/task/32262391/0001ec48f7--622965654a82ca09cd18a095	5610d1b3-b4b1-4a1d-816d-f7910ccf42f5	0001ec48f7--622965654a82ca09cd18a095	2cabc13ffb916839aff18dbd758e00f8	APPROVED	2022-03-10T02:41:41.173
I was a great shape. I decided to try out for the gym. I got a membership. I started exercising for months. I was able to lose weight.	plan-and-write	9	2				https://toloka.yandex.ru/task/32262391/0001ec48f7--62296567294a1e5c16211128	9abc0d6e-0d8d-4a94-bb8d-5b0b854aec98	0001ec48f7--62296567294a1e5c16211128	df2b3e72f1323a8aad98907ba39497bb	APPROVED	2022-03-10T02:41:43.195
I wanted to get a new job. I decided to go to a local coffee shop. I went to the coffee shop for months. I started to feel confident. I felt better.	plan-and-write	4	1				https://toloka.yandex.ru/task/32262391/0001ec48f7--6229656cb1874329811d0eed	a56d55c4-db63-464e-a2f2-5bb440b3a896	0001ec48f7--6229656cb1874329811d0eed	e8b79927dd9b11cf753c6a37d3338585	APPROVED	2022-03-10T02:41:48.081
I had a lot of weight. I decided to lose weight. I exercised for a while. I started eating healthier foods for a month. After a few months, i was able to lose weight.	plan-and-write	17	5				https://toloka.yandex.ru/task/32262391/0001ec48f7--622965745c99604149129b7e	12bef42e-1644-4cde-8b79-21dcf9691339	0001ec48f7--622965745c99604149129b7e	fb38e543df5ae69714bfc86abeb62fd0	APPROVED	2022-03-10T02:41:56.553
I wanted to be a doctor. I decided to take a job. I worked very hard. Finally, i got a job. I was happy to have a job.	plan-and-write	26	2				https://toloka.yandex.ru/task/32262391/0001ec48f7--6229657ba9ea9b57ccc693a8	e11552da-1621-4017-9933-7ba014821d26	0001ec48f7--6229657ba9ea9b57ccc693a8	e8b79927dd9b11cf753c6a37d3338585	APPROVED	2022-03-10T02:42:03.943
Tim wanted to lose weight. He decided to start eating healthier food. He started eating healthy foods. He ate a lot of weight. He was able to lose weight.	plan-and-write	41	5				https://toloka.yandex.ru/task/32262391/0001ec48f7--62296587c72a824e5bb42e5f	9b923483-c88d-4270-8a95-ecccf3a0dd70	0001ec48f7--62296587c72a824e5bb42e5f	fb38e543df5ae69714bfc86abeb62fd0	APPROVED	2022-03-10T02:42:15.863
The two friends were sitting on a couch when Bob asked Mary if she could play an instrument and she said she could. Mary, who had been practicing every day, had a lovely voice, and she played some wonderful songs. Bob, who was a musician himself, was very impressed. He then proposed that they get together and practice together. Mary was excited about the possibility, and they spent most of their free time together in her room. They talked about the things they loved. They had a great time. They played their favorite songs and ate ice cream. They had lots of laughs and talked about their lives and their love for each other.	scratchplot	0	5				https://toloka.yandex.ru/task/32262391/0001ec48f7--6229658c4a82ca09cd18a15e	f52d184b-7dd2-4ac5-b3ec-0bfad281dba4	0001ec48f7--6229658c4a82ca09cd18a15e	e8b79927dd9b11cf753c6a37d3338585	APPROVED	2022-03-10T02:42:20.059
Benjamin Franklin and his sister Samantha Franklin were a wealthy young man from the time of the American Revolution when they were living in New Hampshire. They were in New Orleans on the night of September 14, 1774 when the British burned the city and Benjamin Franklin was among the first to escape to safety. He was able to escape because he had an understanding with Samuel Hopkinson, the owner of a bar in New Haven, Connecticut. Benjamin Franklin was an adventurer who made a name for himself across the Atlantic. He wrote about his adventures in his diary.	scratchplot	34	5				https://toloka.yandex.ru/task/32262391/0001ec48f7--6229658e70049e12fcd36652	1e3f0724-09c3-43af-b886-1cf531d2e027	0001ec48f7--6229658e70049e12fcd36652	2cabc13ffb916839aff18dbd758e00f8	APPROVED	2022-03-10T02:42:22.948
The two women who run the bar where John works for Viridian are on an evening trip to a bar on the outskirts of Rome and are enjoying themselves with a group of strangers. The group has two bartenders and they're a little tipsy as they wait for the bar to open. Viridia is sitting on the edge of the bar and John is seated in a corner by himself. Viridia and one of her friends start flirting with him. The bartender, who was a friend of Viridia's, had to get out of the way of a drunken patron.	scratchplot	33	1				https://toloka.yandex.ru/task/32262391/0001ec48f7--622965935af44b5d7e54c4c9	f60ae8ba-ceda-435c-9b17-df95d70a56cd	0001ec48f7--622965935af44b5d7e54c4c9	fb38e543df5ae69714bfc86abeb62fd0	APPROVED	2022-03-10T02:42:27.255
I wanted to be a chef. I decided to go to a local restaurant. I watched the movie. Eventually i got a job. I made a lot of money.	plan-and-write	44	1				https://toloka.yandex.ru/task/32262391/0001ec48f7--622965a8c1b181656241a117	2fe26101-490c-4cb7-95fc-8c50e2f29ae6	0001ec48f7--622965a8c1b181656241a117	2cabc13ffb916839aff18dbd758e00f8	APPROVED	2022-03-10T02:42:48.746
Tom wanted to lose weight. He decided to try out for a big weight loss. He started to lose weight. He exercised for a while. He eventually lost ten pounds.	plan-and-write	31	3				https://toloka.yandex.ru/task/32262391/0001ec48f7--622965a8c72a824e5bb42f72	917adba4-871d-468b-9760-687fee8cb822	0001ec48f7--622965a8c72a824e5bb42f72	e8b79927dd9b11cf753c6a37d3338585	APPROVED	2022-03-10T02:42:48.482
"Batman, in the guise of a homeless man, is attacked by a crazed woman named Linda Green. As Linda fights Batman, his identity is exposed. Batman and the other heroes rush to her aid and Linda uses a special power to summon a mysterious and powerful creature from the sea called the sea monster."" The sea monster emerges from the water and attacks Batman, and Batman is forced to call upon his friends. When the heroes arrive, the sea monster appears and defeats them. The heroes and the sea creature have a battle. Batman has no choice but to sacrifice his life to destroy the sea thing. Meanwhile, Linda is taken to the asylum where her friends are waiting."	scratchplot	31	5				https://toloka.yandex.ru/task/32262391/0001ec48f7--622965b070049e12fcd367f0	e1542aba-8870-4a0d-84d3-26eb99f54c42	0001ec48f7--622965b070049e12fcd367f0	fb38e543df5ae69714bfc86abeb62fd0	APPROVED	2022-03-10T02:42:56.769
Tim wanted to lose weight. He decided to start eating healthier food. He started eating healthy foods. He ate a lot of weight. He was able to lose weight.	plan-and-write	41	1				https://toloka.yandex.ru/task/32262391/0001ec48f7--622965b38fd2c4357eedcd56	9b923483-c88d-4270-8a95-ecccf3a0dd70	0001ec48f7--622965b38fd2c4357eedcd56	2cabc13ffb916839aff18dbd758e00f8	APPROVED	2022-03-10T02:42:59.082
Tom wanted to lose weight. He decided to start eating healthier. He made a lot of weight. He ate a lot of weight. Tom was happy.	plan-and-write	16	1				https://toloka.yandex.ru/task/32262391/0001ec48f7--622965bc37825f2adb411b87	b9faf81b-3ab2-4b17-a7b5-5a68ed408d21	0001ec48f7--622965bc37825f2adb411b87	e8b79927dd9b11cf753c6a37d3338585	APPROVED	2022-03-10T02:43:08.114
The two are walking through Majuro and are passing a shrine of an ancient goddess. They are approached by an elderly woman who tells them that a man and a woman who worshipped her long ago left this shrine and asked her to give them a blessing. After this, the two are asked by Naoifu to help a girl and a boy who are lost in a mysterious forest. They meet a dog named Fuzoku, who is able to find them. In the end, when the two arrive at the destination, they are met by two spirits who guide them to the place of the boy and the girl.	scratchplot	5	1				https://toloka.yandex.ru/task/32262391/0001ec48f7--622965c1c1b181656241a16f	9b5001a4-e1d8-4219-bf05-444495e704c4	0001ec48f7--622965c1c1b181656241a16f	2cabc13ffb916839aff18dbd758e00f8	APPROVED	2022-03-10T02:43:13.153
It all began with the idea that Michael and his friend Maeve need more friends. Michael's grandfather had recently passed away and he needed to find a friend to fill the void. Unfortunately Michael's old friend Maevis is the type who doesn't get along with others and she won't even go with Michael to school. Maevis has been in the past when Michael had needed someone to go with. But that wasn't the worst of it because Maevis also doesn't have a boyfriend. Michael and Maeve became best friends, and the rest of their lives were filled with friendship and love.	scratchplot	37	1				https://toloka.yandex.ru/task/32262391/0001ec48f7--622965cc9ddc6a68931b51d9	c795c1fc-18fc-4753-a2b7-4cd377459025	0001ec48f7--622965cc9ddc6a68931b51d9	fb38e543df5ae69714bfc86abeb62fd0	APPROVED	2022-03-10T02:43:24.023
Tom was a new job at a new school. He decided to start working. He started to work hard. Eventually he was able to get a job. Tom ended up with a new job.	plan-and-write	5	1				https://toloka.yandex.ru/task/32262391/0001ec48f7--622965cd9223e2714bd1c584	08468645-f86b-42ce-8e7c-25110bfd1678	0001ec48f7--622965cd9223e2714bd1c584	e8b79927dd9b11cf753c6a37d3338585	APPROVED	2022-03-10T02:43:25.330
The two women who run the bar where John works for Viridian are on an evening trip to a bar on the outskirts of Rome and are enjoying themselves with a group of strangers. The group has two bartenders and they're a little tipsy as they wait for the bar to open. Viridia is sitting on the edge of the bar and John is seated in a corner by himself. Viridia and one of her friends start flirting with him. The bartender, who was a friend of Viridia's, had to get out of the way of a drunken patron.	scratchplot	33	5				https://toloka.yandex.ru/task/32262391/0001ec48f7--622965d7839fdc6ec429dfb0	f60ae8ba-ceda-435c-9b17-df95d70a56cd	0001ec48f7--622965d7839fdc6ec429dfb0	2cabc13ffb916839aff18dbd758e00f8	APPROVED	2022-03-10T02:43:35.886
I was overweight. I decided to start eating healthier food. I started eating healthy food. I ate a lot of diet. I ate a lot of food.	plan-and-write	40	1				https://toloka.yandex.ru/task/32262391/0001ec48f7--622965de9df18e30cf1a3f84	e4b37ab2-44bb-4a44-9bd7-1671d0feda5e	0001ec48f7--622965de9df18e30cf1a3f84	e8b79927dd9b11cf753c6a37d3338585	APPROVED	2022-03-10T02:43:42.786
Tom wanted to lose weight. He decided to try out for a big weight loss. He started to lose weight. He exercised for a while. He eventually lost ten pounds.	plan-and-write	31	5				https://toloka.yandex.ru/task/32262391/0001ec48f7--622965e6469e0451389856e0	917adba4-871d-468b-9760-687fee8cb822	0001ec48f7--622965e6469e0451389856e0	fb38e543df5ae69714bfc86abeb62fd0	APPROVED	2022-03-10T02:43:50.218
I wanted to lose weight. I decided to start eating healthy food. I started to lose weight. Eventually, i started eating healthy food. I ate healthy foods.	plan-and-write	45	2				https://toloka.yandex.ru/task/32262391/0001ec48f7--622965ef4a82ca09cd18a43b	d010ad6c-1b8e-4e78-a003-d26ea5ea0e63	0001ec48f7--622965ef4a82ca09cd18a43b	e8b79927dd9b11cf753c6a37d3338585	APPROVED	2022-03-10T02:43:59.174
Michael Michael's parents have been missing for two years. His sister Jane, who lives with her parents, was murdered when she was twelve years old. She was found in a wooded area and badly beaten. Her parents have not been heard from since. When Michael Michael was twelve, his father, Michael, got himself arrested for murder. Two years later, the police discovered that he had been using Michael Michael as a living breathing test subject for his experiments. A man is about to go on trial for a crime he didn't commit.	scratchplot	40	5				https://toloka.yandex.ru/task/32262391/0001ec48f7--622965f2eefaa33c9da0cccd	809d8e3a-8361-4296-9155-0b894ca55d05	0001ec48f7--622965f2eefaa33c9da0cccd	fb38e543df5ae69714bfc86abeb62fd0	APPROVED	2022-03-10T02:44:02.756
One of the most dangerous beings known to humans, Jose is a fierce, bloodthirsty dog who fights with the intention of killing his opponents. He is one of the few humans that can understand a dog's language, and has a very powerful psychic link to the world of the dogs. After years of living with Jose and fighting against all odds, Joan discovers that she is his daughter. But with the dog's power comes his wrath, and Jose is quick to kill. She had to live with him. They had been lovers for a long time, but she had never wanted anything more than to see him dead.	scratchplot	7	1				https://toloka.yandex.ru/task/32262391/0001ec48f7--622965f7627eb142e9e9ad41	f857a76d-bc28-4e47-a7d0-1b5976ba8ae3	0001ec48f7--622965f7627eb142e9e9ad41	2cabc13ffb916839aff18dbd758e00f8	APPROVED	2022-03-10T02:44:07.629
The monster Praveena is a little girl living in the forest of Kerala in India. Praveenne and her family were attacked by a monster, who was an exact copy of her. The family's only hope is to bring her back to life. The monster had no memory of its past life, only of Praveene and her. She is now in the hospital. She has a strong bond with her pet cat, who is a doll. The cat's name is Durga. Durga has been taken away from Praveen and her mother. Durga is the only hope the family has of returning her to her original body.	scratchplot	32	5				https://toloka.yandex.ru/task/32262391/0001ec48f7--62296600ff125b16a45c4156	959d1c3f-6a94-4954-9532-4efa90977ee0	0001ec48f7--62296600ff125b16a45c4156	e8b79927dd9b11cf753c6a37d3338585	APPROVED	2022-03-10T02:44:16.812
When Khadijah was about to go to the wedding of John H., John took her to the house of Abraham and had sex with her. He had to take an oath of chastity for Khadiyah to enter the new city called Ur of the Chaldees. Then John brought her to Jerusalem, where she fell in love with Solomon, who was a great prophet. But she was not interested in marrying him. In the beginning God created the heaven and the earth. And the earth was without form, and void; and darkness was upon the face of the deep. And God said, Let there be light; and there was light.	scratchplot	3	5				https://toloka.yandex.ru/task/32262391/0001ec48f7--62296617c0012a219dd08212	ce770c23-d3e1-4e26-b652-e6087d251e44	0001ec48f7--62296617c0012a219dd08212	fb38e543df5ae69714bfc86abeb62fd0	APPROVED	2022-03-10T02:44:39.688
It all began with the idea that Michael and his friend Maeve need more friends. Michael's grandfather had recently passed away and he needed to find a friend to fill the void. Unfortunately Michael's old friend Maevis is the type who doesn't get along with others and she won't even go with Michael to school. Maevis has been in the past when Michael had needed someone to go with. But that wasn't the worst of it because Maevis also doesn't have a boyfriend. Michael and Maeve became best friends, and the rest of their lives were filled with friendship and love.	scratchplot	37	5				https://toloka.yandex.ru/task/32262391/0001ec48f7--6229661ea9ea9b57ccc698e0	c795c1fc-18fc-4753-a2b7-4cd377459025	0001ec48f7--6229661ea9ea9b57ccc698e0	e8b79927dd9b11cf753c6a37d3338585	APPROVED	2022-03-10T02:44:46.855
The two are walking through Majuro and are passing a shrine of an ancient goddess. They are approached by an elderly woman who tells them that a man and a woman who worshipped her long ago left this shrine and asked her to give them a blessing. After this, the two are asked by Naoifu to help a girl and a boy who are lost in a mysterious forest. They meet a dog named Fuzoku, who is able to find them. In the end, when the two arrive at the destination, they are met by two spirits who guide them to the place of the boy and the girl.	scratchplot	5	5				https://toloka.yandex.ru/task/32262391/0001ec48f7--6229663deefaa33c9da0d3e6	9b5001a4-e1d8-4219-bf05-444495e704c4	0001ec48f7--6229663deefaa33c9da0d3e6	e8b79927dd9b11cf753c6a37d3338585	APPROVED	2022-03-10T02:45:17.241
I decided to lose weight and lose weight. I started eating healthy foods. I went to the gym. I exercised for a while. I lost weight.	plan-and-write	25	3				https://toloka.yandex.ru/task/32262391/0001ec48f7--622966590491a43cbd6e5a82	e1670b89-40a2-4177-b3c1-ec2a9f212356	0001ec48f7--622966590491a43cbd6e5a82	e8b79927dd9b11cf753c6a37d3338585	APPROVED	2022-03-10T02:45:45.486
The two friends were sitting on a couch when Bob asked Mary if she could play an instrument and she said she could. Mary, who had been practicing every day, had a lovely voice, and she played some wonderful songs. Bob, who was a musician himself, was very impressed. He then proposed that they get together and practice together. Mary was excited about the possibility, and they spent most of their free time together in her room. They talked about the things they loved. They had a great time. They played their favorite songs and ate ice cream. They had lots of laughs and talked about their lives and their love for each other.	scratchplot	0	5				https://toloka.yandex.ru/task/32262391/0001ec48f7--622966634fce190ebda6e732	f52d184b-7dd2-4ac5-b3ec-0bfad281dba4	0001ec48f7--622966634fce190ebda6e732	fb38e543df5ae69714bfc86abeb62fd0	APPROVED	2022-03-10T02:45:55.918
Vipin and Minga have been a happy married couple, with four daughters – Kalki, Laxmi, Manju and Parvati. However, the marriage was a failure and they were divorced. The two have been struggling for the past three years, trying to find a new life together. Their lives were filled with difficulties and they didn't have any money. However in 2013, Vip in Kerala was hired as a labourer by the B.T. T. Co. In the end the couple is happy but they are struggling with the money. Vip and Ming have been staying at a hostel in Chennai and are planning a trip to Mumbai in July.	scratchplot	27	5				https://toloka.yandex.ru/task/32262391/0001ec48f7--6229666beefaa33c9da0d8b2	28baf8da-98ca-4d13-9f7f-e39841038ca6	0001ec48f7--6229666beefaa33c9da0d8b2	e8b79927dd9b11cf753c6a37d3338585	APPROVED	2022-03-10T02:46:03.045
John Smith Jr is a small town boy who is trying to figure out a place for himself. He is the youngest son of an abusive alcoholic who is in his early 20s. John Smith Jr spends most of his time with his mother who is his step-father's sister. John spends his time playing in the woods with his dog. While in the town, he meets Tasha. Tasha is his cousin's daughter who is the oldest child in the house. They said the only way they could be together was to kill themselves, but Tasha said she couldn't, because she had no place to go.	scratchplot	45	1				https://toloka.yandex.ru/task/32262391/0001ec48f7--6229668f95aad761f177d66a	4acad484-12bb-45d4-886e-944bdbc8be4e	0001ec48f7--6229668f95aad761f177d66a	e8b79927dd9b11cf753c6a37d3338585	APPROVED	2022-03-10T02:46:39.036
Tom wanted to lose weight. He decided to start eating healthier. He made a lot of weight. He ate a lot of weight. Tom was happy.	plan-and-write	16	1				https://toloka.yandex.ru/task/32262391/0001ec48f7--622966955b075e1d27d13c2c	b9faf81b-3ab2-4b17-a7b5-5a68ed408d21	0001ec48f7--622966955b075e1d27d13c2c	fb38e543df5ae69714bfc86abeb62fd0	APPROVED	2022-03-10T02:46:45.445
I had a lot of weight. I decided to lose weight. I exercised for a while. I started eating healthier foods for a month. After a few months, i was able to lose weight.	plan-and-write	17	3				https://toloka.yandex.ru/task/32262391/0001ec48f7--622966af37825f2adb412a5e	12bef42e-1644-4cde-8b79-21dcf9691339	0001ec48f7--622966af37825f2adb412a5e	e8b79927dd9b11cf753c6a37d3338585	APPROVED	2022-03-10T02:47:11.039
